"동별","구분별","항목","단위","2024. 1/4","2024. 2/4",
"신월1동","전체인구","고령자현황(동별)","","19589","19463",
"신월1동","남자","고령자현황(동별)","","10042","9982",
"신월1동","여자","고령자현황(동별)","","9547","9481",
"신월1동","65세이상 인구","고령자현황(동별)","","4715","4808",
"신월1동","남자","고령자현황(동별)","","2210","2262",
"신월1동","여자","고령자현황(동별)","","2505","2546",
"신월1동","내국인","고령자현황(동별)","","4694","4788",
"신월1동","남자","고령자현황(동별)","","2200","2253",
"신월1동","여자","고령자현황(동별)","","2494","2535",
"신월1동","등록외국인","고령자현황(동별)","","21","20",
"신월1동","남자","고령자현황(동별)","","10","9",
"신월1동","여자","고령자현황(동별)","","11","11",
"신월2동","전체인구","고령자현황(동별)","","20919","20884",
"신월2동","남자","고령자현황(동별)","","10213","10185",
"신월2동","여자","고령자현황(동별)","","10706","10699",
"신월2동","65세이상 인구","고령자현황(동별)","","4489","4540",
"신월2동","남자","고령자현황(동별)","","2022","2038",
"신월2동","여자","고령자현황(동별)","","2467","2502",
"신월2동","내국인","고령자현황(동별)","","4478","4528",
"신월2동","남자","고령자현황(동별)","","2017","2032",
"신월2동","여자","고령자현황(동별)","","2461","2496",
"신월2동","등록외국인","고령자현황(동별)","","11","12",
"신월2동","남자","고령자현황(동별)","","5","6",
"신월2동","여자","고령자현황(동별)","","6","6",
"신월3동","전체인구","고령자현황(동별)","","14344","14337",
"신월3동","남자","고령자현황(동별)","","7517","7511",
"신월3동","여자","고령자현황(동별)","","6827","6826",
"신월3동","65세이상 인구","고령자현황(동별)","","3316","3364",
"신월3동","남자","고령자현황(동별)","","1556","1576",
"신월3동","여자","고령자현황(동별)","","1760","1788",
"신월3동","내국인","고령자현황(동별)","","3302","3352",
"신월3동","남자","고령자현황(동별)","","1554","1574",
"신월3동","여자","고령자현황(동별)","","1748","1778",
"신월3동","등록외국인","고령자현황(동별)","","14","12",
"신월3동","남자","고령자현황(동별)","","2","2",
"신월3동","여자","고령자현황(동별)","","12","10",
"신월4동","전체인구","고령자현황(동별)","","17515","17421",
"신월4동","남자","고령자현황(동별)","","8483","8428",
"신월4동","여자","고령자현황(동별)","","9032","8993",
"신월4동","65세이상 인구","고령자현황(동별)","","3758","3781",
"신월4동","남자","고령자현황(동별)","","1646","1648",
"신월4동","여자","고령자현황(동별)","","2112","2133",
"신월4동","내국인","고령자현황(동별)","","3751","3776",
"신월4동","남자","고령자현황(동별)","","1643","1646",
"신월4동","여자","고령자현황(동별)","","2108","2130",
"신월4동","등록외국인","고령자현황(동별)","","7","5",
"신월4동","남자","고령자현황(동별)","","3","2",
"신월4동","여자","고령자현황(동별)","","4","3",
"신월5동","전체인구","고령자현황(동별)","","14067","14086",
"신월5동","남자","고령자현황(동별)","","6938","6934",
"신월5동","여자","고령자현황(동별)","","7129","7152",
"신월5동","65세이상 인구","고령자현황(동별)","","2789","2821",
"신월5동","남자","고령자현황(동별)","","1272","1285",
"신월5동","여자","고령자현황(동별)","","1517","1536",
"신월5동","내국인","고령자현황(동별)","","2778","2810",
"신월5동","남자","고령자현황(동별)","","1264","1277",
"신월5동","여자","고령자현황(동별)","","1514","1533",
"신월5동","등록외국인","고령자현황(동별)","","11","11",
"신월5동","남자","고령자현황(동별)","","8","8",
"신월5동","여자","고령자현황(동별)","","3","3",
"신월6동","전체인구","고령자현황(동별)","","13909","13850",
"신월6동","남자","고령자현황(동별)","","6799","6757",
"신월6동","여자","고령자현황(동별)","","7110","7093",
"신월6동","65세이상 인구","고령자현황(동별)","","2199","2221",
"신월6동","남자","고령자현황(동별)","","992","1001",
"신월6동","여자","고령자현황(동별)","","1207","1220",
"신월6동","내국인","고령자현황(동별)","","2197","2218",
"신월6동","남자","고령자현황(동별)","","990","999",
"신월6동","여자","고령자현황(동별)","","1207","1219",
"신월6동","등록외국인","고령자현황(동별)","","2","3",
"신월6동","남자","고령자현황(동별)","","2","2",
"신월6동","여자","고령자현황(동별)","","-","1",
"신월7동","전체인구","고령자현황(동별)","","18700","18618",
"신월7동","남자","고령자현황(동별)","","9068","9006",
"신월7동","여자","고령자현황(동별)","","9632","9612",
"신월7동","65세이상 인구","고령자현황(동별)","","4727","4785",
"신월7동","남자","고령자현황(동별)","","1995","2020",
"신월7동","여자","고령자현황(동별)","","2732","2765",
"신월7동","내국인","고령자현황(동별)","","4716","4775",
"신월7동","남자","고령자현황(동별)","","1992","2018",
"신월7동","여자","고령자현황(동별)","","2724","2757",
"신월7동","등록외국인","고령자현황(동별)","","11","10",
"신월7동","남자","고령자현황(동별)","","3","2",
"신월7동","여자","고령자현황(동별)","","8","8",
"신정1동","전체인구","고령자현황(동별)","","19764","19698",
"신정1동","남자","고령자현황(동별)","","9606","9558",
"신정1동","여자","고령자현황(동별)","","10158","10140",
"신정1동","65세이상 인구","고령자현황(동별)","","3011","3042",
"신정1동","남자","고령자현황(동별)","","1353","1368",
"신정1동","여자","고령자현황(동별)","","1658","1674",
"신정1동","내국인","고령자현황(동별)","","2995","3026",
"신정1동","남자","고령자현황(동별)","","1344","1359",
"신정1동","여자","고령자현황(동별)","","1651","1667",
"신정1동","등록외국인","고령자현황(동별)","","16","16",
"신정1동","남자","고령자현황(동별)","","9","9",
"신정1동","여자","고령자현황(동별)","","7","7",
"신정2동","전체인구","고령자현황(동별)","","18752","18723",
"신정2동","남자","고령자현황(동별)","","9187","9176",
"신정2동","여자","고령자현황(동별)","","9565","9547",
"신정2동","65세이상 인구","고령자현황(동별)","","2937","2981",
"신정2동","남자","고령자현황(동별)","","1340","1363",
"신정2동","여자","고령자현황(동별)","","1597","1618",
"신정2동","내국인","고령자현황(동별)","","2934","2979",
"신정2동","남자","고령자현황(동별)","","1339","1362",
"신정2동","여자","고령자현황(동별)","","1595","1617",
"신정2동","등록외국인","고령자현황(동별)","","3","2",
"신정2동","남자","고령자현황(동별)","","1","1",
"신정2동","여자","고령자현황(동별)","","2","1",
"신정3동","전체인구","고령자현황(동별)","","49549","49412",
"신정3동","남자","고령자현황(동별)","","23883","23800",
"신정3동","여자","고령자현황(동별)","","25666","25612",
"신정3동","65세이상 인구","고령자현황(동별)","","8671","8766",
"신정3동","남자","고령자현황(동별)","","3793","3834",
"신정3동","여자","고령자현황(동별)","","4878","4932",
"신정3동","내국인","고령자현황(동별)","","8646","8739",
"신정3동","남자","고령자현황(동별)","","3782","3822",
"신정3동","여자","고령자현황(동별)","","4864","4917",
"신정3동","등록외국인","고령자현황(동별)","","25","27",
"신정3동","남자","고령자현황(동별)","","11","12",
"신정3동","여자","고령자현황(동별)","","14","15",
"신정6동","전체인구","고령자현황(동별)","","23974","23927",
"신정6동","남자","고령자현황(동별)","","11605","11595",
"신정6동","여자","고령자현황(동별)","","12369","12332",
"신정6동","65세이상 인구","고령자현황(동별)","","3301","3327",
"신정6동","남자","고령자현황(동별)","","1583","1596",
"신정6동","여자","고령자현황(동별)","","1718","1731",
"신정6동","내국인","고령자현황(동별)","","3300","3326",
"신정6동","남자","고령자현황(동별)","","1582","1595",
"신정6동","여자","고령자현황(동별)","","1718","1731",
"신정6동","등록외국인","고령자현황(동별)","","1","1",
"신정6동","남자","고령자현황(동별)","","1","1",
"신정6동","여자","고령자현황(동별)","","-","-",
"신정7동","전체인구","고령자현황(동별)","","28363","28337",
"신정7동","남자","고령자현황(동별)","","13576","13559",
"신정7동","여자","고령자현황(동별)","","14787","14778",
"신정7동","65세이상 인구","고령자현황(동별)","","5651","5727",
"신정7동","남자","고령자현황(동별)","","2350","2383",
"신정7동","여자","고령자현황(동별)","","3301","3344",
"신정7동","내국인","고령자현황(동별)","","5637","5712",
"신정7동","남자","고령자현황(동별)","","2340","2372",
"신정7동","여자","고령자현황(동별)","","3297","3340",
"신정7동","등록외국인","고령자현황(동별)","","14","15",
"신정7동","남자","고령자현황(동별)","","10","11",
"신정7동","여자","고령자현황(동별)","","4","4",
"목5동","전체인구","고령자현황(동별)","","40737","40656",
"목5동","남자","고령자현황(동별)","","20140","20101",
"목5동","여자","고령자현황(동별)","","20597","20555",
"목5동","65세이상 인구","고령자현황(동별)","","5375","5441",
"목5동","남자","고령자현황(동별)","","2593","2625",
"목5동","여자","고령자현황(동별)","","2782","2816",
"목5동","내국인","고령자현황(동별)","","5372","5438",
"목5동","남자","고령자현황(동별)","","2590","2622",
"목5동","여자","고령자현황(동별)","","2782","2816",
"목5동","등록외국인","고령자현황(동별)","","3","3",
"목5동","남자","고령자현황(동별)","","3","3",
